logFC	AveExpr	t	P.Value	adj.P.Val
IPCEF1	5.37293286584816	2.91476544198044	4.32119707720364	4.54962693994976e-05	0.00153826805993994
ARHGAP5	-26.7298016348982	28.1867265391628	-4.31313245515503	4.68548216486892e-05	0.0015812407567609
ETV5	-42.334535665692	20.5821161938272	-4.31188272119883	4.70688275980595e-05	0.0015834208111437
SGCD	-4.62359236484658	2.39451821496355	-4.31173130692459	4.70948200268162e-05	0.0015834208111437
LINC00869	34.0323058485875	25.3520407077778	4.31063711324083	4.72830667803962e-05	0.00158679511286255
ABRACL	93.6600553778678	101.786523130864	4.30753925977623	4.78199781767848e-05	0.00160183618920566
TBKBP1	-5.16030695834245	3.8186251653747	-4.30468343985324	4.83201564189314e-05	0.00161559337804408
PKD2	-14.3948637186475	12.499127954817	-4.3003010392524	4.90975493730898e-05	0.00163855130116661
LAMA4	-25.8553319252757	17.3704437778002	-4.29236779696672	5.05356686031625e-05	0.00168343449562749
PCDHA7	-1.01752135245434	0.483437931530864	-4.29060866604563	5.0860027917393e-05	0.00169111934447243
IL19	5.90392614161044	1.23774447407407	4.28582344644072	5.17525640919971e-05	0.00171763335419303
RNASE4	-9.67854210723171	5.83465090656167	-4.28361750945724	5.21690908376621e-05	0.00172828061481466
EGFL7	-22.4772841798171	17.3507302938272	-4.28185482984854	5.2504246892774e-05	0.00173619812756234
GPX3	-108.982428665237	51.0428539787797	-4.27794563921507	5.32549770629728e-05	0.00175618018678335
LGI3	-1.57186689462107	0.424087826282771	-4.27769708103169	5.33030596708544e-05	0.00175618018678335
GPSM1	-22.7297293279264	16.095989309679	-4.27678362399035	5.34801247671969e-05	0.00175880446752594
ST3GAL2	-6.46860910544609	6.76061270691358	-4.27191726699998	5.44330374655146e-05	0.0017868881662543
CPB2	-1.99231114705353	0.599085193827161	-4.27132830335281	5.45494724342872e-05	0.00178746048058268
PCAT18	4.13383878185635	0.769494141975309	4.27023602077125	5.47660477723073e-05	0.00179130614588588
CLDN14	1.64768420253561	0.646847990246914	4.26810964883942	5.51900438372071e-05	0.00180191002076089
GPD1L	-7.44876781479675	9.1034474073053	-4.26220076261275	5.63849760388951e-05	0.0018376006180185
GJD4	-0.932144609671615	0.419571977777778	-4.25851627348497	5.71426786904746e-05	0.00185893885361535
NDN	-19.0138778590493	11.2313173580247	-4.25745679563072	5.73623700861567e-05	0.00186272948184453
ADRB2	-1.49581494898785	0.661411320987654	-4.25533790803063	5.78041872225843e-05	0.00187370664327425
SERPINA5	-1.84093000831224	0.495753655205152	-4.24700251573709	5.95743227638663e-05	0.00192762436828245
EID1	-57.9200380384765	103.413983466667	-4.24283887072622	6.04780111733588e-05	0.00195336402814847
AQP1	-77.7953152279363	37.6482575728419	-4.23859976688151	6.1411661984357e-05	0.00197997778058494
SORD	25.1855194480314	26.782116417576	4.23806827442379	6.15296983660451e-05	0.00198024724420489
DUSP7	-3.83654398815714	5.23431660345679	-4.23736272116663	6.16867292439011e-05	0.00198176849910789
MAMLD1	-1.87773104416011	1.1713215998848	-4.23652059008274	6.18746637208798e-05	0.0019842754058268
FGF2	-2.34041902381822	1.45793945465137	-4.2334525567911	6.25640263139607e-05	0.00200192295674723
RAPGEF3	-3.53836780849364	2.24169833181691	-4.23308673330383	6.26467167301126e-05	0.00200192295674723
LBH	-37.4684433907186	38.2529923962971	-4.23101637483739	6.31166895223119e-05	0.00200957559569995
ADCY4	-6.14283143075687	3.47830783740533	-4.23056787975352	6.32189455424841e-05	0.00200957559569995
TRPC6	-3.44241891075314	2.80308741829096	-4.23030258287947	6.32795079381743e-05	0.00200957559569995
TP53RK	6.49734553465536	10.6436048082885	4.2299172131	6.33675804877788e-05	0.00200957559569995
SH2B3	-6.45294552690058	7.65594141358025	-4.22927065310871	6.35156112639127e-05	0.00200957559569995
TMEM119	-11.947646772756	5.74113730975309	-4.22871629661021	6.36427975302623e-05	0.00200957559569995
HMGA1	143.024807547357	133.380497192355	4.22861826811451	6.36653138045069e-05	0.00200957559569995
BCAP29	-31.1180915614173	40.5013102090337	-4.22484480434822	6.45379105207179e-05	0.00203356365523833
NID1	-38.1400947202433	18.2665721420522	-4.22332263355329	6.48931617138844e-05	0.00204119518248116
ZNF536	-9.92886716508922	3.15255254876543	-4.22222992823437	6.5149344620658e-05	0.00204204214211843
GRK5	-11.4679806780477	9.9792136	-4.22219581507048	6.51573580770133e-05	0.00204204214211843
ANO2	5.99761718734803	2.3360132459312	4.22163482362616	6.5289275939194e-05	0.00204204214211843
LYVE1	-8.00400056014203	2.51654250129383	-4.2210298896157	6.5431815637277e-05	0.00204204214211843
CYS1	-1.66641809501574	0.651401277530864	-4.22080198600294	6.54855940341496e-05	0.00204204214211843
TNFRSF21	23.5700134892788	19.2093866666667	4.2176484569031	6.62341227654454e-05	0.00206182256298296
MMP28	-6.18545485695862	2.87972539273139	-4.21530012755477	6.67968813640351e-05	0.00207576195013366
CREBRF	-4.05337712931903	5.34070911093023	-4.21285150761438	6.73885841869672e-05	0.00209055135308538
PCAT1	22.7230202849978	4.60662913209877	4.21096326576583	6.78483219443945e-05	0.00210120317788343
SPATA6	-8.67733668843407	8.0339426031855	-4.20304219119274	6.98100696313189e-05	0.00215825480683812
COL18A1	-56.6330674031638	36.3802661210304	-4.20224874379215	7.00095630644281e-05	0.00216072249765513
FAM69C	1.77905071989474	0.444732416765432	4.19707513817389	7.13238843366959e-05	0.00219753025887209
FCHSD2	14.8734654820513	19.8617600506173	4.19552216134	7.1723028563332e-05	0.00220425559201137
ABCB9	5.91860722720189	6.38501006304121	4.19527661457766	7.17863355360114e-05	0.00220425559201137
DUSP4	-18.5324680282351	13.739919508642	-4.19371074753996	7.21913170250517e-05	0.00221292738350986
ATIC	57.0537324234145	79.9320034534975	4.1924690363501	7.25140267535393e-05	0.00221905212378839
CREB5	-9.629846863008	3.65480916953477	-4.19156417831672	7.27500668191408e-05	0.00222250838649676
HERPUD2	-7.79086280233708	15.5386500100988	-4.190206089294	7.31057267332171e-05	0.00222960117595986
GAB1	-9.28290959232662	6.59429995892217	-4.18938332971952	7.33220078374251e-05	0.00223242639376848
RBFOX2	-35.8545644938955	38.0375924296188	-4.18701582043649	7.39478081380733e-05	0.00224768969012275
CFL2	-33.2866664878972	31.4111501632753	-4.18591690069336	7.42400304949737e-05	0.00225277941275084
MRGPRF	-3.08472684413324	1.2117063074851	-4.1853246360971	7.43979854969342e-05	0.00225335798360468
PDE8B	-4.95211469712567	3.25221086039038	-4.18491019696422	7.45087076273607e-05	0.00225335798360468
CSPG4	-4.62013920352376	2.86957277654321	-4.18277292682552	7.50822298577062e-05	0.00226690578608844
PLN	-56.3160065397211	11.904355582716	-4.18085708249264	7.55999485791697e-05	0.00227872632987798
NACC2	-4.34286931024692	3.54162063983096	-4.17908486824042	7.60819162174518e-05	0.00228933683041906
MGAT3	-5.81365696831609	4.05001598024691	-4.17863195907854	7.62055627295405e-05	0.00228933683041906
GJB7	3.39865287149941	1.27426670084534	4.17735206295821	7.65560287139621e-05	0.00229604501400429
TEAD4	9.8532385263605	8.668615835988	4.17510397544023	7.71753721214906e-05	0.00231078166443369
AVPR2	-1.7896179889219	0.890057785974385	-4.16360318861247	8.0420103556725e-05	0.00240394862535873
STRA6	-40.9810889303524	14.851499974473	-4.15824759308091	8.1975564603626e-05	0.002446394742014
SH2D3C	-7.77495945708379	6.01585716388597	-4.15261475011065	8.36428067435387e-05	0.00249203114810989
LEFTY1	1.26595577981706	0.71216767037037	4.15107842174406	8.41031774519944e-05	0.00250161922388099
CPA3	-13.9168227336032	4.54370448395062	-4.14972168860046	8.45117597592385e-05	0.00250963786587673
SPON1	-32.6937495127755	11.3556432308642	-4.14676916217956	8.54075352167788e-05	0.00253120353077253
BTBD19	-6.19708013902298	2.8594960596099	-4.14640592286129	8.55183690817636e-05	0.00253120353077253
NRXN2	-15.3374937407128	5.90269168397031	-4.14550595914637	8.57935687353435e-05	0.00253519293537909
CAPN5	-6.95994504346471	5.14857593470449	-4.14423483907621	8.61837176110198e-05	0.00253995041882409
PPFIBP1	-31.5625778944367	15.4764389163457	-4.14406516937988	8.62359239401367e-05	0.00253995041882409
SHE	-3.07930746918578	1.6120712382716	-4.14253816325223	8.67071468331501e-05	0.00254805674736101
PRLR	10.8358235241021	2.56128091567914	4.1422595126644	8.67934034686801e-05	0.00254805674736101
DIO3OS	-1.86376900906883	0.677935003856129	-4.14025919396117	8.74150347810726e-05	0.0025621403457342
EHBP1L1	-42.561374444212	26.0256696308642	-4.13537349057661	8.89514219363103e-05	0.00260294639069705
NMU	131.434911487884	56.2138747160494	4.13465661358164	8.91790312570232e-05	0.00260538415751708
RARG	-7.20761915029975	5.49462356269593	-4.13375328006029	8.94666393335062e-05	0.00260956409235292
MAG	-0.78285338294197	0.160908271234568	-4.13261532040541	8.9830220189739e-05	0.00261594294439635
SEMA7A	-5.36616125138227	3.0860183587111	-4.12757967454715	9.14562671736049e-05	0.0026590062863437
CFH	-30.8656813980499	15.0064415242972	-4.12547443091732	9.21444323747131e-05	0.00266782796369874
LINC00621	1.11524404711351	0.609879119753086	4.12540751048203	9.21663889644368e-05	0.00266782796369874
HOXC11	4.46312455723197	1.38803536641975	4.12529604658967	9.22029714399344e-05	0.00266782796369874
MAP7D1	-43.1678191781088	54.8298063656904	-4.12209755810405	9.32586913179398e-05	0.00269405707479265
RAPGEF2	-16.0158352742645	15.5696572839506	-4.12026645442504	9.3868307905566e-05	0.00270733594126996
CD1C	-2.5809566780498	1.01098195736591	-4.11752984360648	9.47865436692938e-05	0.00272945940342759
TSPAN4	-25.9883414751717	30.2041809355514	-4.11597185353278	9.53131634012207e-05	0.00274025344778509
TNXB	-11.7175984340491	3.85132772737009	-4.11419012449532	9.59188612377787e-05	0.00275223695957279
C1QTNF2	-1.46620479952017	0.938272703703704	-4.11385015503294	9.60348537541324e-05	0.00275223695957279
ID3	-83.1369199007347	62.2732337530864	-4.11249919906041	9.6497115216488e-05	0.00276110208436401
ATL1	-17.1026142300195	24.9128875432099	-4.10977368238839	9.74362414024066e-05	0.00278356224449438
OGG1	-8.77752576107578	13.6307766227468	-4.10919510124009	9.7636730660206e-05	0.00278488336819908
ZHX2	8.68182950921578	7.07542728098765	4.10741459248383	9.82562040457678e-05	0.00279813211994691
VWF	-24.6180346975064	20.8943909275309	-4.10205603400293	0.000100143452052304	0.00284738586898322
COL6A1	-61.1163266093537	42.177386365679	-4.10085839312092	0.000100569996530028	0.00285148204916694
MAST3	-3.54531972723047	3.76945492469136	-4.10058186668671	0.000100668730595272	0.00285148204916694
CFD	-34.3733889816758	13.998861770217	-4.1003227999019	0.000100761315279341	0.00285148204916694
TBC1D9	-7.7295543148427	8.45598139103704	-4.09899695358714	0.000101236427041127	0.00286044395966753
NEXN	-5.23979600293736	3.4070589008274	-4.09539769856433	0.000102537097696979	0.00289266765456088
PMP22	-34.1592803387835	24.2150782696663	-4.09470029068791	0.000102790973942328	0.00289367641218714
PYGL	-21.5134290233156	15.8487308683457	-4.09441940354157	0.000102893395548277	0.00289367641218714
SCARB2	-59.580067347624	87.458041028034	-4.0926356280828	0.000103546119486315	0.00290750417935523
GPR22	-2.65382261460339	0.444792094938272	-4.08749219618532	0.000105450594360172	0.00295538663656695
PCDHGA12	-1.14441044710808	0.563412935057083	-4.08714929384602	0.000105578752732522	0.00295538663656695
ST3GAL5	-11.8732477878396	12.4482790773992	-4.0842282790299	0.000106676560375121	0.00298149426868857
EPS8	-14.9336121952365	21.8728288321851	-4.08058646246617	0.000108060649456665	0.00301551008646073
CA3	-3.07145081393012	1.34372756790123	-4.08007727446829	0.000108255539420798	0.00301628667321375
GNG11	-18.3736344579397	9.65059148148148	-4.07717404223668	0.00010937321570327	0.00304273252622888
PLS3	-98.5403581636944	64.4707927948906	-4.07531804483496	0.000110093536417264	0.00305805969232878
PLK2	-24.7485053176505	19.9360910435568	-4.072567943607	0.000111169255682828	0.00308319648441392
COX7A1	-8.03672595518068	7.40859764074074	-4.07049629900066	0.000111986258704331	0.00309884391529077
IER2	-38.7211964011546	46.6750425567901	-4.07004293066145	0.000112165823782839	0.00309884391529077
TIMP3	-77.2236066036887	47.3490548148148	-4.06983480674524	0.000112248347859328	0.00309884391529077
KLF6	-30.0651178762891	43.181205377259	-4.06696253477122	0.000113393223037008	0.00312567120905828
IRX1	20.4600357676353	4.60426964765432	4.06622643605755	0.000113688431034466	0.0031266226808874
SOX18	-7.70355679697106	4.45318959259259	-4.0659400319192	0.000113803491246274	0.0031266226808874
SMAD5	-14.3112815698851	20.9744000972346	-4.06558256598254	0.000113947256938461	0.0031266226808874
SNX21	-6.09567176474222	7.24558797532232	-4.06031224411775	0.00011608724520047	0.00318050866782168
ROR1	-2.93353331170308	1.87361824648365	-4.05787050710804	0.000117091745866	0.00320316889637975
SNCG	-7.53906382375572	5.05006295926778	-4.05386015092355	0.000118759710412555	0.00324388286157137
OVCH1	-0.618016268187134	0.210749247777778	-4.0451259002259	0.000122471793963671	0.0033402239275137
CD70	13.7029740394062	3.10371761481481	4.04365872686872	0.00012310618528573	0.00335246180291682
RBM47	14.8440181131189	12.8321815255378	4.0399797024278	0.000124710874732029	0.0033910464507331
RPAP3	22.712179405758	37.5289057493827	4.03002157054324	0.000129155784776701	0.00350662811149374
ANXA4	54.1936559416729	43.0015961711685	4.02492273976056	0.000131490213321409	0.0035646483506277
GLYCTK	-6.05266346824046	5.03254297708422	-4.02373111348924	0.000132041596106285	0.00356847627499422
WTH3DI	-0.781241608905383	0.132075084074074	-4.02319946781605	0.000132288312004723	0.00356847627499422
GRID2	-2.70924261704001	0.510785336488717	-4.02312155340208	0.000132324506201413	0.00356847627499422
PLXNB3	-28.2551386429969	10.0135615108867	-4.02291179511652	0.000132421994142682	0.00356847627499422
SGCG	7.0179656103014	1.6751702617284	4.02188688254672	0.000132899328570046	0.003576002052656
ACKR1	-18.0152740391718	5.98631927959383	-4.01864659279312	0.000134419329015398	0.00360675585197017
SOX11	-35.5862210651072	16.7070045604938	-4.01809808707875	0.000134678276367794	0.00360675585197017
TAF4B	3.89716611170445	2.69496223934568	4.01797614032868	0.000134735911992754	0.00360675585197017
LINC01509	0.504725287254461	0.142312502469136	4.01775322561182	0.000134841329276093	0.00360675585197017
LINC01356	0.977452463123407	0.605979571234568	4.01306185206757	0.000137078359387801	0.00366116831175553
ACTA2	-171.230209952145	120.769847896345	-4.01194175142461	0.000137617713039544	0.00367014447404574
PCDHB7	-2.63304907345929	1.06885391481481	-4.01034929687176	0.000138388024488553	0.00368524451643191
FOXO1	-4.74039568351327	4.14831090740741	-4.00679700448093	0.000140121304864298	0.00372590597838719
JPH2	-0.969233491992802	0.44843325308642	-4.00349295384063	0.000141752152468747	0.00376372810709297
KCTD15	-24.0757689638323	16.3193020216182	-4.00249958429787	0.000142246022173291	0.00377129505189247
PHYKPL	-29.7636927443572	25.402258986518	-4.00196423215153	0.000142512865620596	0.0037728296023165
UBTD2	-15.872385168691	19.6418180246914	-3.99965277341242	0.000143670526103083	0.00379790827055809
NDNF	-13.238023712797	5.13078693541975	-3.99916768079947	0.000143914620985955	0.00379879895014828
CCL17	-2.63409409340231	0.867402617283951	-3.9976171624674	0.000144697502287183	0.00381388818072276
PCDH20	-3.82114978414005	1.25624520209877	-3.9932694817027	0.000146914575518118	0.00386668026381869
JAZF1	-7.09867880614437	7.39980838562103	-3.99142527259102	0.000147864833652555	0.00388602557728803
SH3D19	-9.55135350891758	10.0495993146851	-3.99066372030243	0.000148258953903115	0.00389072007662897
APBB1	-24.0116272344641	30.9939305628592	-3.98825250767853	0.000149513469761664	0.00391794730993736
ANTXR2	-19.6764245946896	14.4568109831976	-3.98752261359989	0.000149895226248138	0.00392225842015961
SOCS2	-31.0446439310575	14.5117190192625	-3.98488052174723	0.000151284955302816	0.00395289416496721
TNFSF12	-12.5786245563783	11.6160380544576	-3.9830580602991	0.000152250758113099	0.00397238069036417
TMEM92	-1.42020329361973	0.683837145679012	-3.98160099871275	0.000153027172089976	0.00398489954537541
SVOPL	3.08107630451984	1.33497020720365	3.98133000991733	0.000153171990279177	0.00398489954537541
CASC19	3.88641210973691	2.38292624950632	3.97945540875119	0.000154177396273476	0.00400528473340664
PDGFRB	-25.9415517674741	21.2227670411467	-3.96564555002233	0.000161781607491626	0.00419679155640992
TNS3	-15.0555583725051	15.0742098710696	-3.96338610205812	0.000163059493588208	0.00422387253477059
SEMA3B	-9.14579239819552	6.38833201393048	-3.96176535464407	0.000163982103140414	0.00424168606332405
RHOJ	-18.8648702618695	10.7758572231427	-3.96122771041185	0.000164289261026551	0.00424355165641541
ECM2	-8.63190842881991	4.64329218641975	-3.95975564032023	0.000165133085314227	0.0042592540790691
KCNA4	-2.17776296043335	0.73414845962963	-3.95085718960352	0.000170323051622939	0.0043868512083483
TLE4	-20.8314498798404	12.2059146992455	-3.95036031652409	0.000170617412703705	0.00438817291505041
LRIG3	-17.3725672442495	14.7894624691358	-3.94097281778762	0.000176271331260093	0.00452713924025745
HOXC4	31.2772220397856	10.1806215537037	3.93907776641333	0.000177434268784954	0.00455053369731868
SGCA	-13.5048120923094	3.30871028410547	-3.93737785846726	0.000178483705977973	0.00456873784775001
PCDHGA5	-1.02713601358169	0.518447817013837	-3.93710908690657	0.000178650175602963	0.00456873784775001
HIC1	-4.07951945533279	3.32003041032491	-3.93480322640147	0.000180084488697866	0.00459890444616685
COL4A3BP	-7.93683237614335	12.5903843617284	-3.92670017220335	0.000185212862033624	0.00472318958194503
LPCAT2	-6.49391827443976	5.06159263522442	-3.91893567215519	0.000190258042661983	0.00484317536313952
ALKBH2	25.2697247483866	31.5871094139506	3.91829429005223	0.00019068063280537	0.00484317536313952
RNF145	-31.8431756347095	45.1407505773241	-3.91804948581089	0.000190842164975164	0.00484317536313952
RALB	-16.519113981612	27.7176956594029	-3.9178242379409	0.00019099090880949	0.00484317536313952
SNX22	-10.1623071944304	5.76279248105621	-3.91361825473489	0.000193788837509404	0.00490723346596395
SNRPA1	30.5736309104385	75.6878006882774	3.90926645240251	0.000196725073329451	0.00497460952235748
LCTL	-0.853539710027146	0.345537678302956	-3.9087154590957	0.000197099862745868	0.0049771161145128
CTDSP1	-23.5593059096037	36.3066154706925	-3.90810944775578	0.000197512865421757	0.00498057930892433
UCK2	24.7509877164188	41.3491872967087	3.90613928397156	0.00019886128591601	0.00500758789011654
SCEL	-6.83074535819574	2.05173452051542	-3.90544979354314	0.000199335266313422	0.005012532358341
NID2	-10.5250744907299	8.08842326342899	-3.90401190593242	0.000200327204544799	0.00503046964959158
PHLDB1	-66.2850302697628	47.0626815024939	-3.9031820645731	0.000200901826487083	0.00503789232947817
PTGDS	-129.455661991768	45.7443645641975	-3.90104993782946	0.00020238545917536	0.00506805751097243
ERBB3	-78.7047906108616	34.127051051952	-3.89600688150555	0.000205936517465139	0.00514983908979653
NDUFA9	113.162637541685	138.93369508642	3.89375544480913	0.000207541051490156	0.00518278517932886
KRTAP5-9	0.592379930649273	0.272331720987654	3.89128624613113	0.000209314536913847	0.00521985354140816
MIR24-2	-1.53363233408307	0.618299925925926	-3.88770256262677	0.000211914320486398	0.00527739731914748
TMEM150A	-3.44091956710542	5.0889965755232	-3.88722786815826	0.000212260997029078	0.00527874972639119
CCT2	83.4121832032723	183.718690184418	3.88643887183333	0.000212838414224905	0.00528564006832565
HOXC5	1.99132170766232	0.757605132098765	3.88604999027416	0.00021312356520305	0.00528564006832565
EMCN	-9.48028483477065	6.18882486355982	-3.88521389322795	0.000213737879739023	0.00529360414086153
RASA2	-13.3496452994152	13.7604053037037	-3.88407054640071	0.000214580687102735	0.00530719767895874
FHOD1	-9.99588668410856	11.9298033293827	-3.88362374456269	0.000214910906445068	0.00530809359215554
PLCG2	10.6470565877966	8.9982073180538	3.88154697569729	0.000216452185485707	0.00533885820894049
EXOSC4	23.8744458160594	28.8215068580247	3.88105812820586	0.000216816519897458	0.00534054879501856
MYCT1	-4.10199543810147	2.74317793991728	-3.87833138956858	0.000218859528805474	0.00538352696537172
KCTD1	37.0192446768834	27.2176128681364	3.8717750074811	0.000223847568159291	0.00549873175934149
TXNDC15	-29.1980595818179	47.1611060557037	-3.8711807046876	0.000224305046565668	0.00550248317356405
CLEC14A	-11.7740334622882	8.02050444444444	-3.86943794446144	0.000225651740118209	0.00552800836883888
MXRA7	-41.319997742987	58.7261791281514	-3.86666836358921	0.000227807822058505	0.00557326589060476
FOXF2	-3.39977793394812	2.23742048765432	-3.85947256911246	0.000233502158642606	0.00570484637928585
GLT8D1	-22.1515937396941	50.5150027203457	-3.85757501577538	0.000235026307471146	0.00573432429917777
EFHD1	25.8528732365122	11.2020753037037	3.85672313937494	0.000235713640246918	0.00574333302922822
PTPRM	-16.4598631808235	16.3204471579915	-3.85631959262657	0.000236039910836336	0.00574353179265504
XCL1	8.37811402759034	5.7381979382716	3.85125048238728	0.000240175289028811	0.00583629184847266
DUSP1	-104.817922748538	71.2668887654321	-3.84930593037477	0.000241779966309596	0.00586738883295666
TMEM167A	-23.4480224902002	48.8155667781499	-3.8484022603071	0.000242529174459814	0.00587767012734488
FKBP10	-42.5947109350727	27.9688440728395	-3.84455769256278	0.000245741484062482	0.0059475368562307
FCN1	-6.08670609388214	2.88412399259259	-3.84406314480452	0.00024615764197796	0.00594963350189031
REP15	-1.15823249607137	0.467821654320988	-3.84230312034147	0.000247644160873067	0.00597756059433587
EBPL	22.0920522479682	31.3885788358025	3.83983941745372	0.000249739428977325	0.00602008730331855
IL33	-15.834562982202	7.83009413637387	-3.83933023918141	0.000250174570220393	0.0060212112287433
CEP120	-7.7228819025355	10.8757421279364	-3.83900483357016	0.000250453039755537	0.0060212112287433
FGGY	30.2737580660041	18.274335177588	3.83749828185972	0.000251746154481832	0.00604425108932112
TRIP10	-17.3906794339706	22.6882719160494	-3.83458564367842	0.000254264270288752	0.00609660212491822
TEF	-8.44870525824561	8.52748527341203	-3.83225618693607	0.000256295506569718	0.00613715566461042
THSD1	-2.52332618254611	1.56389469876543	-3.82844934458625	0.000259648412848157	0.00620920807148805
MYL3	-0.659254836407257	0.302981735802469	-3.8265611344385	0.000261326981383425	0.00623594086288964
BMPR1B	1.76972018962665	0.574997424386415	3.82641529325162	0.000261457060825669	0.00623594086288964
KLF10	-24.5171730675514	37.6929095	-3.82486132088425	0.00026284693565397	0.00625640758051658
PLEKHG6	8.18219057348336	5.08739205316222	3.82442759729203	0.000263236117091224	0.00625640758051658
COL2A1	71.9509457669407	18.6748216369588	3.82429552401455	0.000263354736150241	0.00625640758051658
TGFBR3	-4.79573316754678	3.86048080613457	-3.82190006005119	0.000265515060588576	0.00629944076074473
HRCT1	-1.44238541304543	0.606419682716049	-3.82051519683152	0.000266771698528262	0.00632094884111255
CTSO	-11.1409835132704	10.6785911111111	-3.81530686305591	0.000271548853124405	0.00642570713389401
TMEM45A	-15.7435016577739	16.1841579439058	-3.81302565719278	0.000273666844406543	0.00646734931382216
MGP	-367.313780468496	214.956655414815	-3.8116080951523	0.000274990923569788	0.00649014526150657
DCHS1	-13.6787082060429	9.43099918888889	-3.81094268310017	0.000275614562562683	0.00649637196745331
OR14A16	3.04632956110361	0.514878387654321	3.80840925001428	0.000278001338331416	0.00654408626280798
FAM117A	12.5192896139036	13.0089089961075	3.80357571142483	0.000282609941490873	0.00664390949689805
ITM2C	-93.8917826496976	87.0620575697589	-3.79750693895067	0.000288499664179513	0.00677355193336946
PAQR9	1.13676294592892	0.459266751851852	3.79433086665533	0.000291628569102865	0.00683812183786003
ITGA1	-13.5665106261655	10.4062331523893	-3.79374272368797	0.000292211521915249	0.00684290405730198
NR3C1	-10.0445476182221	12.2241756248621	-3.79196997654436	0.000293975363395488	0.00687529169184654
CCNJL	-7.47547041493512	5.55145183741213	-3.78941083857366	0.000296539583093854	0.0069262900035699
TMEM55A	-5.58633096433753	7.42560148609907	-3.78808943721612	0.000297871953484736	0.0069484213438849
PREX1	-16.3611635529676	12.2054455345809	-3.78580469706472	0.000300189152536031	0.00699343890198458
LINC00839	-3.91633026573883	1.39752781416557	-3.78425851608934	0.000301767051437998	0.00702113932179518
ELN	-45.9791440005231	28.2377907461533	-3.78235170258752	0.000303723883976776	0.00705757364890693
TTC28	-9.77697174356026	5.46860047904205	-3.78099733538244	0.000305121128566617	0.00708092799006462
SLC35F1	-10.862852257061	3.58326633358025	-3.77843581636463	0.000307780532677874	0.00713347563221954
HOXA6	-3.22890511196581	2.46090708148148	-3.77749904472904	0.000308758614720752	0.00714665563382676
ZNF595	-16.0574763618564	10.3016097723306	-3.77713372285388	0.000309140850181041	0.00714665563382676
KIAA1614	-5.49718398898935	4.30081085530864	-3.77574782193889	0.000310595025344238	0.0071710910263302
AASS	-4.90033314527066	3.9103592472016	-3.77121351570427	0.000315398458788712	0.00727269370808453
LINC01184	-4.89397823979124	8.14601771484929	-3.77043252183901	0.000316232930864086	0.00728263465146821
HRC	-7.10152220262472	1.28324900145625	-3.76896128417337	0.000317810636206669	0.00730964463275338
ANXA6	-47.3593476442408	56.0096028696545	-3.76740318118134	0.000319489680041801	0.0073331711308943
PPP1R12B	-6.9067544277956	6.82018577359319	-3.767258664696	0.000319645842149754	0.0073331711308943
CASKIN1	-4.77814035853201	2.12676862962963	-3.76657548882731	0.000320385056975668	0.00734079696742754
GRHL2	12.5161917605488	11.7616458567901	3.76620058631796	0.000320791404447539	0.00734079696742754
SNX1	-48.6268681537397	60.377161281955	-3.76569680243954	0.000321338217552014	0.00734400192139444
PAG1	-3.66697583641064	3.49066894093782	-3.76478951694277	0.00032232523969931	0.00735724677973584
PTRH2	15.3548229063728	27.3834360938272	3.76346012245884	0.000323776692995561	0.0073810456970137
KLKB1	-1.4792818651666	0.506008041247291	-3.76250674050766	0.000324821446914173	0.00739552487268019
BAALC	-39.6244319863087	28.0861498121852	-3.75915216002513	0.00032852315337463	0.00747038480375182
PREX2	-3.93249916473373	1.88010608879684	-3.75757156116265	0.000330281223518164	0.00750091508254145
RBPMS	-15.9062380833976	15.6089285459728	-3.75592121328957	0.00033212644871922	0.00753334551711747
RBMS2	-5.66834361920331	6.63543667509585	-3.75418623930839	0.000334076892473668	0.00756807816011554
CD248	-8.26977943499775	7.11300009876543	-3.75345107171152	0.000334906652846438	0.00757736794128125
NIN	-15.6241321103264	17.6088868670476	-3.75032365865777	0.000338458480282011	0.0076481450081248
HAPLN4	-1.12810592912438	0.292183915030235	-3.74958752732715	0.000339299717819924	0.0076575705065484
CALCRL	-13.1801902336733	8.70544278901344	-3.74845232268725	0.00034060091841821	0.00766630533602632
LAMC3	-4.2031281065806	3.30009900396519	-3.7480693553192	0.000341040957787229	0.00766630533602632
HOXC6	20.8681611379667	7.45212922345679	3.74800281419276	0.000341117470512188	0.00766630533602632
RRAS	-17.4318476921727	17.7104474901235	-3.74777010303353	0.000341385183614797	0.00766630533602632
AOC3	-21.6170865530258	9.03729088694631	-3.74222330166867	0.000347825891382792	0.00780123784958548
TMEM130	-3.80559735638245	2.03530475368246	-3.74153303799635	0.000348635454471866	0.0078096937102848
ME1	6.82783238521518	5.48982650617284	3.7371201860755	0.000353853593670764	0.00791676162791282
SNRK	-6.89594758225836	11.2968419979522	-3.73447297014038	0.000357019529792221	0.00796941585375475
SEC23A	-13.1641699252189	19.9265851485785	-3.7344144173917	0.000357089860187626	0.00796941585375475
SEC22C	-11.298702718046	25.1832745789974	-3.73351807369192	0.000358168149577142	0.00798361227236457
E2F3	24.5364293560504	21.479247962963	3.73173425573936	0.000360323299379468	0.00802174743563044
ILK	-31.0983252203589	67.4359593995858	-3.73088448402632	0.000361354306470717	0.008025553353626
CYGB	-7.96682808212897	6.88488574796395	-3.73086064811783	0.000361383266491162	0.008025553353626
