logFC	AveExpr	t	P.Value	adj.P.Val
EMILIN1	-18.3237559719118	13.3257964311111	-3.98156307643803	0.00015304743009412	0.00505168436992566
TNXB	-12.4568545651667	3.85132772737009	-3.98099519298094	0.000153351100239688	0.00505247101245907
OLFML1	-5.00181905419343	2.67808526103704	-3.97956991758986	0.000154115800551564	0.00506841671941436
CLSPN	23.225145841019	21.2919583269372	3.9785497267861	0.000154665406621291	0.00507724348463165
DLGAP3	6.17567471223572	5.27356962160494	3.97693057039046	0.000155541554856259	0.00508776077386392
LINC01087	-2.36495521893837	0.608925045679012	-3.97690346185565	0.000155556264111397	0.00508776077386392
LINC01266	1.8924681398691	0.728445569962963	3.97632695611707	0.000155869395744812	0.00508776077386392
NEXN	-5.5887409135609	3.4070589008274	-3.97587930079956	0.000156112958666331	0.00508776077386392
EGFL7	-22.9068561991903	17.3507302938272	-3.97183413949359	0.000158330491506406	0.00515073337684354
CXCL12	-33.8873082875052	13.1953524809613	-3.97081123472319	0.000158896009673888	0.00515559684210084
SSFA2	-65.8199729761382	41.7487519684497	-3.97053133562528	0.000159051090614798	0.00515559684210084
TPTE2	-1.42237208558041	0.451217797159764	-3.96755756535874	0.000160707728334695	0.00519591856400971
TBX18	11.706842501458	2.88626791315185	3.96726680985075	0.000160870588606005	0.00519591856400971
SP9	5.83069688205128	1.76885614567901	3.96636566281358	0.000161376352347004	0.00520294650290205
GFRA2	6.55428630804585	2.17271624129657	3.96548457889452	0.000161872329981598	0.00520963443461275
RERG	-7.48046538172754	5.4416955581766	-3.96156229452408	0.000164098047269877	0.00527057638034799
KLK7	-0.777200428281601	0.25294954308642	-3.96112196776563	0.000164349737033283	0.00527057638034799
SLCO4C1	13.1021664889789	4.93901030864198	3.95948811717998	0.000165286881305889	0.0052840588765029
ADRB2	-1.52908725326136	0.661411320987654	-3.95936886183806	0.000165355484088847	0.0052840588765029
NELL2	100.256158202244	27.5812645158398	3.95757929548643	0.000166388234098251	0.00530766707887618
CYP2W1	8.21700768511471	1.17774943617284	3.95569554054993	0.000167482020428119	0.00533313558876488
TRIM45	18.4769576555892	11.6915846993593	3.9533894152046	0.000168830440165474	0.00536660844575287
METTL4	16.7893942517769	24.7867153308642	3.94859680297069	0.000171666108243677	0.00544715568425236
ATP6V1D	61.4137577002619	97.3500243828802	3.94667981288113	0.000172813079105831	0.00547393007588733
NAV2	38.7355790349356	21.6272689796126	3.94342145161385	0.000174779491310397	0.00552652139336116
TNFAIP8	22.6405279507808	22.8826721404968	3.94157579360364	0.00017590283720974	0.00555231770248576
MOXD1	-62.2002652803444	19.4860526433072	-3.94043339506024	0.000176601613298393	0.00556464594782283
MEOX1	-2.19329441968419	0.733493451629941	-3.93925094083226	0.000177327692185232	0.005577790039032
SHF	63.9476369135203	20.8558796394059	3.93827622514465	0.000177928360880511	0.00558695053164803
STIL	15.1612903105501	16.8726065397794	3.93699371413614	0.00017872167992307	0.00559644414606753
STEAP3	27.0901054057455	18.3208807569114	3.93678575079131	0.000178850638176736	0.00559644414606753
LCNL1	-0.728889628409779	0.19364746759102	-3.93483602700092	0.000180064008603321	0.00562466379815391
NRL	2.55721948513342	2.60407005450038	3.93147877097617	0.000182171836504173	0.00568054677385644
SLC16A9	4.117414288574	2.45200788641975	3.93098749613394	0.000182482255820367	0.00568054677385644
FAM105A	65.5639964349978	52.3786151851852	3.92823342141606	0.000184231865645246	0.00571693911630093
ARSI	1.22711567740936	0.775745683185185	3.92771147307169	0.000184565255960312	0.00571693911630093
PKMYT1	55.352294971668	44.3134549442136	3.92765518119532	0.000184601246458236	0.00571693911630093
LDB2	-11.588782600389	6.44297512886777	-3.92643318061749	0.000185384198189571	0.00573135564779574
EMX2	20.9480001839739	4.06869549914794	3.92508004873757	0.000186254879376641	0.00574843050794062
LMCD1	-22.7179266182805	22.2944818919385	-3.92255164737178	0.000187892305833534	0.00578907095874479
MEIS3	-20.0012053127953	7.23127773419187	-3.91627383556423	0.000192017743584903	0.00588985252326999
ALKBH1	9.38600555353126	13.8683264938272	3.91622668252923	0.000192049055849121	0.00588985252326999
USP1	62.1009038840756	87.7894200197531	3.91560445041046	0.00019246271131304	0.00588985252326999
SKIDA1	1.76787363144849	1.29844741703704	3.91559623293851	0.000192468179935159	0.00588985252326999
DTL	23.1131497835574	26.4062769966243	3.91465511862309	0.000193095464989547	0.00589716293714172
ITGB4	-9.11623801383171	4.51845539492677	-3.91423375230353	0.000193376954343273	0.00589716293714172
EFNB1	10.5836132591093	9.99892504938272	3.91377041515353	0.000193686935570481	0.00589716293714172
ASS1	129.183928799192	60.0916815125667	3.91184333652311	0.000194981300832883	0.0059265780918143
RBPMS	-18.196714218112	15.6089285459728	-3.91092494746965	0.000195601068247345	0.00593542401211062
VILL	-2.66800860922567	2.65605110744307	-3.90839985613744	0.000197314845948987	0.0059773817845788
CHRNA1	11.2310551091038	3.66118878273543	3.90579357734835	0.000199098801955526	0.00601801934965925
LIMA1	-20.0761843273429	30.2991311720614	-3.90546771341031	0.000199322933874064	0.00601801934965925
CIPC	15.0576132181888	20.700133963026	3.90383210688718	0.000200451572313143	0.0060388798423374
AS3MT	12.4981958421053	12.3250071111111	3.90334925266324	0.000200785930629639	0.0060388798423374
CPLX2	53.0322066065452	36.5577104839506	3.90301562277352	0.000201017268637207	0.0060388798423374
OPTC	1.8639955288709	0.432926299259259	3.89878711208106	0.000203971511229056	0.00610388813714266
ADM5	-1.8029404974359	1.11724967901235	-3.89860573624781	0.000204099154431917	0.00610388813714266
ARMCX4	15.9913712659335	12.9660905592832	3.89846900862338	0.000204195427019339	0.00610388813714266
C7	-47.1647756451701	14.2735776557055	-3.89794934008265	0.000204561732586387	0.00610473071379706
E2F2	15.8728629689159	12.7293896074074	3.89597743305244	0.000205957427668641	0.00613623986230579
SLC4A4	6.42403299706635	3.37536439120877	3.89331751827485	0.000207854536345209	0.006182559561306
PLCXD3	8.22976063608679	2.17790459200291	3.89063565552868	0.00020978422852167	0.0062296944834848
CYBRD1	-23.8898788107663	16.8703050141904	-3.88782520878467	0.000211824838283552	0.00627996298063963
LRRC20	16.0342369274846	16.9392370413159	3.88725977630359	0.000212237677020744	0.00628188730919594
ADCY4	-6.19711614491422	3.47830783740533	-3.8846976056199	0.00021411806323485	0.00631492423706594
IMP4	-45.4077646337983	56.9804046673305	-3.88459955132267	0.000214190341483897	0.00631492423706594
CHL1	-24.1344788168209	7.94221641015823	-3.88431105799401	0.000214403132501879	0.00631492423706594
PLN	-57.453527011516	11.904355582716	-3.88228736273431	0.000215901495984038	0.00634869952767394
MAML2	-3.70695945327981	2.60583111569867	-3.87767238583331	0.000219356044376958	0.00643832529565961
YPEL1	23.0913287168241	18.4666006975309	3.87726620989201	0.000219662607705695	0.00643832529565961
ZNF703	10.2997502887989	8.37031288888889	3.87584967310907	0.000220734957201505	0.00645238369786021
ST3GAL1	-44.0388329639513	13.8483282007765	-3.87568887703804	0.000220856999461513	0.00645238369786021
ERBB3	-85.9849880713745	34.127051051952	-3.87417018957153	0.000222012853822083	0.00647567378959242
ENG	-24.4962322000107	20.2275653962741	-3.87247165146653	0.000223312446746147	0.0064957817630447
EHD2	-10.6831695886017	8.78980706129302	-3.87232916992185	0.00022342179312383	0.0064957817630447
NTRK1	3.1186486050782	1.32783949644507	3.86719691620728	0.000227394835036241	0.00660066518742658
TNFSF12	-13.4148401365984	11.6160380544576	-3.86639745549728	0.000228019775379622	0.00660818145181232
AMOT	18.822292474224	11.0163888925926	3.86517305437184	0.000228980078760265	0.00662537711861632
HPSE2	-4.20960250102132	0.96764774463476	-3.86451979447176	0.000229494014952586	0.00662962310395031
SIPA1	-18.0394729650864	24.7476991923333	-3.86250172985448	0.000231088656452691	0.00665459131203627
IVNS1ABP	156.681835882636	150.197994051852	3.86249313280834	0.000231095472314968	0.00665459131203627
PAUPAR	0.452376209761583	0.109566882098765	3.86202464224645	0.000231467189291634	0.00665468169213448
WDR47	9.68422071560089	12.7507849672553	3.86138475273261	0.000231975824391853	0.00665870192272639
ARPC1B	-76.2355240531111	84.7035953711494	-3.8604178736575	0.000232746405430885	0.00667021642865815
KLHDC8A	23.194077713296	9.3756871452664	3.85824232196916	0.000234489233677343	0.00670951365141749
NXPH2	2.41016536072875	0.791018438271605	3.85696584412953	0.000235517619383223	0.00672827629424697
ZNF114	3.78054288454655	2.661297718189	3.85429139722155	0.000237686273190765	0.00677950341620738
RRM1	81.1348411032249	113.021350415148	3.85190729226924	0.000239635583001289	0.00681804571041062
SPATA7	14.3633387502061	12.9681149024443	3.85146943209116	0.000239995247251378	0.00681804571041062
SLC6A4	-2.96720889502894	0.6255331188805	-3.85125639223187	0.000240170427683254	0.00681804571041062
SHC1	-28.1185812665981	35.3153581137149	-3.8494017365409	0.000241700665911155	0.00685071510679107
SRP54	38.3988434343878	63.305512862905	3.84243059948662	0.000247536204171687	0.00700511938294642
AP4S1	9.64282595139228	9.3521326928986	3.83909557327128	0.000250375358450891	0.00707437730333463
CEP70	34.9217358587494	45.8792204987654	3.83818945029473	0.00025115211526621	0.00707910574139406
MLLT3	31.8490794445878	21.878398643953	3.83798595076337	0.000251326877886103	0.00707910574139406
DGCR9	5.11753581497976	3.05945041975309	3.83581576547195	0.000253197847861778	0.0071206964846486
COL9A3	-101.757738552821	21.0261473421202	-3.83466746115708	0.000254193207660132	0.00713757132862158
GPR22	-2.73400652389114	0.444792094938272	-3.83285248330326	0.000255774077013524	0.00716753864332296
ARHGAP10	9.45476754061179	5.19291736691358	3.8325317525562	0.000256054412901873	0.00716753864332296
INMT	-15.4222734373819	5.87944058395062	-3.83006592954947	0.000258219503578146	0.00720658149016229
ROBO4	-5.37303068578167	3.45722062009879	-3.82992068614403	0.000258347577197349	0.00720658149016229
HS3ST5	2.0801784677373	0.80118107758111	3.82958181573661	0.000258646624515379	0.00720658149016229
GRAMD1B	10.0809599054354	7.3021706137467	3.82555996390936	0.000262221197137247	0.00729492097736978
LINC01372	2.99999193994602	2.46398220987654	3.82321379526444	0.00026432819406073	0.00734222391348691
UBR7	41.6765600748088	55.172218662963	3.82104315957568	0.000266291951368733	0.00738540888166278
GRM7	4.70235151415505	1.41539800504019	3.81798089729565	0.000269086074785209	0.00745145564455053
TMEM56	5.92069464689089	6.08572884777926	3.8172942508785	0.000269716430160459	0.00745747342503384
EPAS1	-55.0067410012146	32.2613170530864	-3.81275270369008	0.000273921323291282	0.00756215518658118
PTGR1	34.3769290622985	29.9572510384784	3.81038280118222	0.000276140342726018	0.00761177692811946
TCF7L1	-8.23786813981106	5.15804038765432	-3.80864991407854	0.000277773760130243	0.00764512993773099
PGBD5	13.4939024700855	12.8173961481481	3.80619617979167	0.000280102440216428	0.00769748791188372
PREX2	4.37150697543721	1.88010608879684	3.80195794961205	0.000284168649699683	0.00779736317678992
NRXN1	55.4374256756554	38.5123103737491	3.79652483807769	0.000289463740303708	0.00792442729443015
LRRC55	-10.9497461675484	1.75713409234568	-3.79630780034169	0.000289677209322841	0.00792442729443015
PTCHD1	1.30558885169501	0.326155449061728	3.79502603428465	0.000290940967904586	0.00794695790547246
TFPI	-19.2680396393838	14.2593162972494	-3.79452808201051	0.000291433342815769	0.00794702112977739
FGF19	2.37151157633828	0.329452633703704	3.79413397947633	0.000291823595072967	0.00794702112977739
TEF	9.18288006310916	8.52748527341203	3.79123581831045	0.000294708805964724	0.00801350525857393
ZNF672	19.1382205950067	26.4846781098765	3.79075992173053	0.000295185171527205	0.00801438837883261
TSHZ3	3.39440776650922	1.89019894197531	3.78977713492645	0.000296171254420446	0.00802908708492664
CASP4	-34.7032061418702	37.2363273739795	-3.78900970055734	0.00029694344839405	0.00803795196514929
PLK4	31.8669720895678	23.0971708859745	3.78525788362069	0.000300746280905975	0.00812870374514578
RAB7B	-2.69878153811066	2.06974869061728	-3.7845457830344	0.00030147329404754	0.00813617387747136
RHBDL3	29.174718041605	12.9577421457416	3.78362745795573	0.000302413327196029	0.00814936212317061
GABRD	12.1261982218901	4.08159108995108	3.78095180157019	0.000305168210346738	0.00821134431864434
MIER3	8.49178847695698	11.770429613023	3.78046972584273	0.000305667100219745	0.00821252900962426
FCN1	-6.57475043576248	2.88412399259259	-3.77941833947821	0.000306757858977148	0.00822301259611815
FOSB	-28.5021533180755	10.3635412064498	-3.77904835210191	0.000307142584544547	0.00822301259611815
KCNJ5	2.70649603786745	1.2408907369617	3.77877835978879	0.000307423622397106	0.00822301259611815
CENPI	12.5407596187584	15.7427644345679	3.77705283818482	0.000309225540668409	0.00825468371303445
CDH23	14.6621297846987	4.53908392936587	3.77676980606856	0.000309522064454407	0.00825468371303445
APOD	-102.947583073864	27.6720610209877	-3.77492298818555	0.00031146358940339	0.00829421107179675
ABHD4	10.3492249163662	11.9539212826598	3.77393320184751	0.000312508910918935	0.00830662237218083
HKDC1	-0.593515472576248	0.297687649987654	-3.7736111024691	0.000312849804103183	0.00830662237218083
NTN1	11.8194922385065	4.07554624814815	3.77126786094536	0.00031534047053617	0.00836045843690242
KCNQ2	91.4609241930043	26.4131688097468	3.76932573592924	0.000317419112215707	0.00840322884318856
BARD1	12.7838681760364	17.287667976613	3.76758498130411	0.000319293333232342	0.00843441044351341
TBX4	-6.22849671724627	2.28272458706463	-3.76736470341572	0.000319531251363233	0.00843441044351341
ELAVL2	38.1038122101413	12.7972145098347	3.76637441851814	0.00032060293096644	0.00845034440671399
DSCAML1	5.38356252600489	3.19132880323804	3.76031313188756	0.000327237516273344	0.00860701795002576
SNN	25.9554343544759	27.8269051851852	3.76007530535508	0.000327500489153569	0.00860701795002576
DAGLA	-8.57981665428584	4.17062898508124	-3.75783369898305	0.000329989033194149	0.00865981394523308
SERPINA5	-1.78780344230735	0.495753655205152	-3.75407135010308	0.000334206434894678	0.00875776078668129
VWF	-24.7429966610391	20.8943909275309	-3.75264962900791	0.000335813454954996	0.00878711873798906
RHEBL1	8.40268325528565	10.685204345679	3.75167414348687	0.000336920339553319	0.00880332377805381
PLEKHF2	22.0906552626181	17.546362562963	3.74923083780162	0.000339708052900817	0.00886333655364777
TRNP1	-12.5042674453441	9.03543650617284	-3.74811809047993	0.000340984929744014	0.00888381371793386
BAG5	17.4631489589285	24.0836052037055	3.74689348441563	0.000342395453790374	0.00890116066720531
KCNK17	61.1355700461988	25.1253983395062	3.74668446804456	0.000342636757890207	0.00890116066720531
SULF2	72.6480105142241	37.7985530812724	3.74443398899068	0.000345245171745082	0.00895603674692164
PTPRK	34.9038711193953	27.4181317825088	3.74140264319717	0.000348788587210696	0.00903497552667018
LCTL	-0.896459058699511	0.345537678302956	-3.73661452622121	0.000354456262063869	0.00916863583318503
FBXL7	14.9033047403959	6.14939006049383	3.7345251716101	0.000356956839342463	0.00922010834667835
ENC1	117.389908003093	63.5376293984096	3.73378014832686	0.000357852556693785	0.00922607148887647
RASGRP2	-7.91788423484408	3.83471886957348	-3.7334835866989	0.000358209698903484	0.00922607148887647
TMEM92	-1.46254222467386	0.683837145679012	-3.73209892407202	0.000359881716546711	0.00924775788253105
SEPT11	98.4612339731723	77.8081089129474	3.73193835451465	0.000360076089250586	0.00924775788253105
DRGX	4.37464507125866	0.648099321283951	3.73116418499463	0.000361014642151396	0.00925260486403308
CCER2	16.7369849458839	3.42498860987654	3.73093762491767	0.000361289749606387	0.00925260486403308
RBBP4	255.835761388078	315.8501119955	3.73026955793649	0.000362102133953871	0.00926027482795628
LINC00640	0.91199282611336	0.558428869135802	3.72942207720213	0.000363135194660966	0.0092735586133009
PAQR4	43.8119671470985	46.4339383888889	3.72701458483555	0.000366085221146109	0.00932998655506947
TIMP3	-77.6907160053981	47.3490548148148	-3.72677640436934	0.00036637831445828	0.00932998655506947
LINC01124	3.29025966290148	0.598267892469136	3.72301583504704	0.000371035629892894	0.00943527929255803
CHRDL1	-27.7804048349593	9.95677170142685	-3.72164014689571	0.000372753415586406	0.00946562998370261
E2F1	47.5248974179037	58.9930959259259	3.72099176999886	0.000373565651643763	0.00947219717884471
ZNF462	7.68956881089427	6.47456479219568	3.72059678060165	0.000374061289865205	0.00947219717884471
MARCKS	139.824019568151	166.600518518519	3.71485375211568	0.000381338882269327	0.00964296011116626
NGEF	13.1261353573719	4.85077622330029	3.71369764933501	0.000382820120487243	0.00966687730824779
PLBD1	-16.2652811948488	10.5913781532279	-3.71276182728966	0.000384023139801255	0.00968371199596601
LINC01605	4.19136247917229	1.54007204074074	3.70949306037589	0.00038825352968867	0.0097767328849776
CRTAC1	19.2919383586054	9.05050415517538	3.70742113552818	0.00039095792913639	0.00983112174172357
ADGRF5	-11.6135050389275	8.53420876815498	-3.70591079024885	0.000392940617588192	0.00986723623164784
PRDM13	5.40908175643275	2.14304504259259	3.70129362413558	0.000399061304047688	0.010007016450807
IL12RB2	9.42440030713489	4.5591130978558	3.69953829153316	0.000401411970683907	0.0100520015682357
KIF1C	-13.2012116919478	12.2317044037037	-3.69584012769808	0.000406407616405092	0.0101630048673046
NAB1	41.0764562648223	55.7792638604938	3.6924665027407	0.000411016442759932	0.010256136815995
AOC3	-23.4328429530202	9.03729088694631	-3.69228343056818	0.000411267962048207	0.010256136815995
NFIB	73.4934033774237	43.3128504606914	3.69001968345531	0.000414390212987926	0.0103197452351683
LRR1	18.6564660892937	28.7375431111111	3.68844432991803	0.000416576304874466	0.0103560535778113
S1PR5	1.32733639825596	1.0646106858899	3.68765779997778	0.000417671863805333	0.0103560535778113
AK5	23.6674895058178	8.39815387305704	3.68744049206567	0.000417975035583228	0.0103560535778113
ARFGAP3	27.0454050874843	41.704799950981	3.68732051223674	0.000418142512225115	0.0103560535778113
NHSL2	2.13121536699191	1.39773195641144	3.68417283472141	0.000422559159648734	0.0104511035992574
TIE1	-7.96835580032838	5.59585782111111	-3.68134557110578	0.00042656404023735	0.0105357233194054
STXBP1	42.1014342730962	43.4014266790906	3.68066348078033	0.00042753563078105	0.0105452948275299
LINC00159	0.687145332051716	0.348353585896518	3.68008361873521	0.000428363260096812	0.0105512942169822
MGLL	39.7601903978444	22.4985885230811	3.67787786019657	0.000431525461865371	0.0106147032888001
ARL4D	11.2419081812865	7.23858298765432	3.67724819536512	0.000432432224730748	0.010622535806141
NEUROG2	24.5651552116959	7.12641273209877	3.67599456142832	0.000434242949420704	0.0106525223529766
BRMS1L	14.773574455026	17.06457568054	3.67355525255097	0.00043778693710075	0.0107109324244183
IER5	16.1796122604588	16.1106838271605	3.6735391143121	0.000437810475171458	0.0107109324244183
LINC00472	1.00417941711551	0.52569966844465	3.67262931561182	0.000439139391049412	0.0107127404106165
CCL17	-2.65869131961314	0.867402617283951	-3.67261451514462	0.000439161041343387	0.0107127404106165
AQP1	-74.0505348655432	37.6482575728419	-3.67227061083166	0.000439664394586921	0.0107127404106165
CCDC68	-2.69419473162335	1.4800622186185	-3.66662576924333	0.000448005287457266	0.0109012607345565
LDLRAD2	-1.07538000701754	0.680336862962963	-3.66583537438479	0.000449185130460678	0.0109152591257975
PTGDS	-133.525338863563	45.7443645641975	-3.66236530378759	0.000454400057289848	0.0110271411752261
PKN3	11.6337129035088	8.18744374074074	3.66110252256155	0.000456312054800832	0.0110576172348294
EHBP1L1	-41.3933751336707	26.0256696308642	-3.66072787923964	0.000456880778575617	0.0110576172348294
CLEC14A	-12.2261686873594	8.02050444444444	-3.6572152005213	0.000462246061465996	0.0111724934936661
RSRC1	32.7686575309678	50.5587575056692	3.65364717384075	0.000467757193936084	0.0112905830702086
KLHDC8B	-9.52554832519118	12.4761941641975	-3.65316784458237	0.000468502303639641	0.0112934700830624
JAKMIP2	28.3377877741595	15.6987264606981	3.65133353297556	0.000471364148664666	0.0113473062721874
ERG	-5.07748801642492	3.67743124346405	-3.64840273410891	0.000475971227506431	0.0114429567411832
AC002511.2	3.67884070274404	1.13037200740741	3.64600184818331	0.000479777176273625	0.0115101073263944
PRRG3	6.76198288366217	3.16239873904938	3.64583711758947	0.000480039369525063	0.0115101073263944
FAM83B	3.89268659626631	1.75659770987654	3.64517781368285	0.000481090114028304	0.0115200026641658
NID1	-36.1431080633202	18.2665721420522	-3.64280145255319	0.0004848955352248	0.0115957468721639
DNAJC8	51.2906129213675	108.878507896296	3.63832053558633	0.000492149095479658	0.0117449775580925
CCNO	8.44091871306793	4.87032534938272	3.63814404817829	0.000492436887924454	0.0117449775580925
PCOLCE	-27.6904398245138	25.5696460552833	-3.63455958066622	0.000498316695834373	0.011869535545237
ASRGL1	77.1443511268758	79.9528615180471	3.63296977160929	0.000500945855004698	0.0119164392781421
INSM2	3.52396505623032	1.15083356975309	3.63206327755112	0.000502450872223214	0.0119260785310197
SOGA3	24.2318742129644	18.8155287581575	3.63165141803211	0.000503136085427659	0.0119260785310197
CYTH3	-10.3925138264926	10.6935737318547	-3.6315333397008	0.000503332696795183	0.0119260785310197
GDF10	-1.69997781589294	0.55983454308642	-3.63096539084802	0.000504279404842226	0.0119304603676416
ARAP3	-9.0652017561866	5.42095925506531	-3.63063003633554	0.000504839198054731	0.0119304603676416
HAPLN1	49.8421262499244	13.08987982861	3.62890288076708	0.000507731630618743	0.0119831301840803
SETBP1	13.7192773206928	11.441628845679	3.62645995604316	0.000511849645576093	0.0120645500664182
DIO3OS	-1.79320442073655	0.677935003856129	-3.62579092281338	0.000512982952021541	0.0120754983034536
ATP5S	15.2525367692788	22.2539691697942	3.62530823308509	0.000513802082624344	0.012079032033571
CYP27C1	-3.4416696535821	0.957101900012346	-3.62382043122982	0.000516334726735605	0.0121137172003386
SLC19A1	-8.94999809873173	8.28043241791727	-3.62365366675928	0.000516619343354237	0.0121137172003386
SDK1	10.1261262816753	8.96022251291835	3.62317255718797	0.000517441287682225	0.0121172535007816
GEMIN2	28.288695731803	41.3069510901728	3.62251901990817	0.00051855980370305	0.0121277166526665
MSLN	-5.69007204383946	2.63006490776745	-3.62132466230957	0.000520609859940316	0.0121599107648414
ABCA6	-2.91290646086749	1.79072720542111	-3.61875595186949	0.000525045040794637	0.012237781743329
KCNH1	1.60221168650709	0.889040687214806	3.61851782982876	0.000525457999353955	0.012237781743329
PCDHB7	-2.60996121021143	1.06885391481481	-3.61821868895977	0.000525977215886089	0.012237781743329
MED14	31.8642135122357	31.0921545432099	3.61663478842135	0.000528734511195011	0.012286102444821
CA3	-2.98916192959964	1.34372756790123	-3.61419664285187	0.000533005746499527	0.0123538483614721
NMRK2	0.667666868410863	0.178034227182006	3.61418942663535	0.000533018436642858	0.0123538483614721
CDH24	21.3451345400933	21.169613012618	3.61284398119266	0.000535389502921666	0.0123928941990393
LINC00987	-0.870737620962663	0.605073958024691	-3.61170173646215	0.000537410329034367	0.0124237432659609
ARSF	0.983367771383266	0.230869772283951	3.61097693843952	0.000538696374862572	0.0124375486549153
SMC4	133.672272106003	148.997859155934	3.61047732320339	0.000539584568547516	0.0124421448085893
FOXF1	-2.94843412217724	1.72284900493827	-3.60970666049916	0.000540957345869075	0.0124578888771252
PIEZO1	-13.5501310746717	14.6359002623268	-3.60747421834803	0.000544952726343852	0.0125127953528994
GDAP1L1	24.1441675830574	11.6185793966475	3.60696740431716	0.000545863661226446	0.0125127953528994
RHOQ	-24.538613505848	29.0114609716049	-3.60669256360959	0.000546358257500314	0.0125127953528994
TGIF1	146.872539772165	121.056686454434	3.6064606457445	0.000546775941931123	0.0125127953528994
IRAK3	-4.93591128071795	4.21448813545679	-3.6064435567152	0.000546806731289817	0.0125127953528994
WFIKKN1	3.6112268879193	1.55712048130617	3.60500118769915	0.000549411393739599	0.0125564844480613
SUCLG2-AS1	1.40535860378318	1.39839880654321	3.60444209707267	0.000550424176789507	0.0125637275751385
TMEM167A	-24.1198029615393	48.8155667781499	-3.60317625616888	0.000552723779740282	0.0126002876808217
RNASEH2A	76.507994922717	120.43517174321	3.60111639182538	0.000556485363088944	0.0126700419048813
ZBED8	7.19283056545209	9.66037132098765	3.59891508484748	0.000560532097495426	0.0127448619666182
KPTN	13.6176119756945	20.8541899524926	3.59856223592559	0.00056118334330997	0.0127448619666182
LAMC1	-38.629697297529	28.0457350150038	-3.59727905838154	0.00056355773775108	0.0127827072300198
PCOLCE2	20.2261460098887	12.2976382991618	3.59612770111266	0.000565696326007122	0.0128091505338503
CCDC175	1.18400297186348	0.421372172828034	3.59553314397384	0.000566803699883034	0.0128091505338503
BARHL2	3.13531909889789	0.69946150617284	3.59550728342934	0.000566851912298334	0.0128091505338503
CD200	-43.8380133779413	27.7646671425579	-3.59424737564881	0.000569205507860243	0.0128396567891684
CALCRL	-13.8839524847192	8.70544278901344	-3.59402375829651	0.000569624208702514	0.0128396567891684
SYTL5	4.0035469717989	2.1647510632095	3.59348673066767	0.000570630932877596	0.0128463110886596
PDZRN4	11.3111115773229	3.91358938459746	3.59227643778975	0.000572905970405055	0.012881466121623
SASH1	-8.2867755812001	6.0082569312515	-3.59116244397069	0.000575007596747596	0.0129126395015894
A4GALT	19.7981034518848	8.59914696444444	3.5896190544745	0.000577931401343661	0.0129621757158507
PDZRN3	-20.5456008113819	14.2964688191469	-3.58844836570074	0.00058015856378488	0.0129959837086055
FMO2	-19.0274415720648	9.14289281358025	-3.58517140759523	0.000586436161218843	0.0131203282413956
CACNA2D2	18.3670875813394	8.70543312515345	3.5841714160047	0.000588364623311719	0.0131471822696697
LINC01297	-9.35028906486729	2.61964036666667	-3.58122527637888	0.000594081228576106	0.0132288801017831
NLRP14	0.504011296108862	0.196709224814815	3.58067600396011	0.0005951528328687	0.0132288801017831
LOXL3	-17.0891596993034	9.76659784220211	-3.58063432150195	0.000595234228177046	0.0132288801017831
PHF13	12.7453211858144	16.9327946191211	3.58034840551003	0.000595792834612324	0.0132288801017831
DPYSL4	30.4336074688439	19.7527872774074	3.58024759381264	0.000595989913355369	0.0132288801017831
TFAP2E	2.95422173648223	1.08556012716049	3.58002924971668	0.000596416970526251	0.0132288801017831
CLIP4	-6.80375762087105	5.76922262698318	-3.57838915091319	0.000599634117564389	0.0132688300766922
THBD	-9.66212734592893	5.13254641975309	-3.5783617950049	0.000599687917063463	0.0132688300766922
SHROOM4	-1.38315906512568	1.03438531702354	-3.57628440853822	0.000603786813283339	0.0133431712531587
SLC25A25	17.1406884181934	18.809700098838	3.57508974471445	0.000606156029242344	0.0133791529437292
ST8SIA3	10.5797222938075	6.81788883143961	3.57234867258511	0.000611625400976375	0.0134833902498516
CDH4	4.1014036439946	1.8841900345679	3.57177693081738	0.000612772105210075	0.0134921955604487
VGLL1	-0.751903594748538	0.357846953111111	-3.56826384074458	0.000619862957151467	0.0136316999894881
KLF7	11.9296903370854	11.6266126098736	3.56618380221646	0.000624097929273826	0.0137079002635857
RPA2	65.2151040397964	83.6093155406293	3.56559760770765	0.000625296372105799	0.0137079002635857
PXDN	-46.6400432147683	23.9783059001235	-3.56528612537071	0.000625934068393702	0.0137079002635857
RCOR2	28.0243419279352	20.7773576123457	3.56507587115423	0.000626364869424438	0.0137079002635857
GRPR	4.87100424158794	1.28597989012346	3.56433754252049	0.000627879898448165	0.0137200376927387
KCTD14	12.2738098197481	12.2317413493827	3.56406536330856	0.000628439278421209	0.0137200376927387
MYBPHL	10.051740068511	3.66667668641975	3.55861934968246	0.000639731688378462	0.0139466582829145
PHLDB1	-66.3901669306078	47.0626815024939	-3.55831690116309	0.00064036442628281	0.0139466582829145
GPRIN1	17.0986191787224	16.6296812728395	3.55724941868291	0.000642602400521111	0.0139785377607333
ALDH9A1	28.6927368062607	57.910792323915	3.55652568970845	0.000644123911966446	0.0139923388469537
SCGB2A2	1.18467758016194	0.216618850617284	3.5562108776515	0.000644786813661891	0.0139923388469537
NGFR	-19.1508346649932	4.65614208950617	-3.55331610913887	0.000650912735147924	0.0141083186471738
TBX3	-13.9177692549708	8.50888144320988	-3.55227412932164	0.000653131249536317	0.0141394301083672
